age,gender,college_tier,branch,degree,cgpa,backlog_history,attendance_percentage,DSA_problems_solved,GitHub_repos,internships_completed,resume_score,communication_skills,aptitude_score,hackathons_participated,primary_language,placement_status,company_type
22,Female,3,ECE,B.Tech,8.78,0,90.2,184,2,1,92,51,75,0,Java,Placed,Product Based
21,Female,1,CSE,B.Tech,7.07,0,74.1,146,0,1,82,40,88,2,Python,Placed,Product Based
21,Female,2,IT,B.Tech,8.98,0,76.3,289,3,1,100,59,100,2,Java,Placed,Product Based
20,Female,3,ECE,B.Tech,8.55,0,92.6,171,3,1,79,51,70,0,C++,Placed,Product Based
22,Female,2,CSE,B.Tech,9.1,0,83.3,178,0,2,92,55,63,0,Python,Placed,Product Based
20,Male,3,MECH,B.Tech,8.72,0,80.8,364,7,1,100,63,93,4,Python,Placed,Product Based
22,Female,3,ECE,B.Tech,5.5,0,79.5,154,0,0,82,81,78,2,Python,Placed,Service Based
23,Female,3,IT,B.Tech,9.31,0,74.6,321,1,1,98,63,78,2,C++,Placed,Product Based
23,Female,3,AI&DS,B.Tech,6.99,1,73.4,313,0,1,75,76,87,1,Python,Placed,Product Based
24,Female,1,AI&DS,B.Tech,7.08,0,78.1,136,3,1,77,60,81,0,C++,Placed,Service Based
24,Male,2,CSE,B.Tech,7.61,0,83.4,104,1,0,81,74,84,1,C++,Placed,Service Based
20,Female,3,MECH,B.Tech,10,0,93.9,293,6,2,100,46,71,2,Python,Placed,Product Based
23,Female,1,MECH,B.Tech,8.03,0,97.3,142,0,1,91,77,60,0,Python,Placed,Service Based
24,Female,3,MECH,B.Tech,8.19,1,75.3,189,1,0,98,70,92,2,Java,Not Placed,Not Placed
20,Female,2,EEE,B.Tech,8.03,0,75,306,4,1,87,48,97,0,Python,Placed,Product Based
24,Female,3,CSE,B.Tech,7.32,0,82.8,99,0,0,71,57,83,0,C++,Placed,Service Based
21,Male,1,MECH,B.Tech,8.98,1,68.8,242,2,1,98,81,68,1,Python,Placed,Product Based
20,Female,3,ECE,B.Tech,7.83,0,79.8,142,1,0,75,46,69,0,Java,Placed,Service Based
23,Female,1,IT,B.Tech,8.1,0,85.6,143,0,1,86,79,54,1,Java,Placed,Product Based
20,Female,1,AI&DS,B.Tech,6.7,1,63.6,80,1,0,86,61,53,0,Python,Not Placed,Not Placed
23,Female,3,IT,B.Tech,6.47,0,91.8,30,0,0,89,40,54,0,C++,Not Placed,Not Placed
20,Male,3,AI&DS,B.Tech,8.14,0,72.6,264,2,1,95,85,79,1,C++,Placed,Product Based
21,Male,3,EEE,B.Tech,7.06,0,74.2,75,2,0,90,66,60,1,Python,Placed,Product Based
24,Male,3,MECH,B.Tech,8.52,1,80.6,347,2,1,100,76,70,3,C++,Placed,Product Based
23,Male,3,CSE,B.Tech,7.79,0,69,321,8,0,91,65,83,1,Python,Not Placed,Not Placed
20,Female,1,EEE,B.Tech,7.53,0,78.1,246,0,0,77,54,70,1,Java,Placed,Service Based
24,Male,1,EEE,B.Tech,7.7,0,78.4,107,1,0,82,68,47,0,Java,Placed,Service Based
23,Male,1,AI&DS,B.Tech,8.8,0,69.9,253,2,2,99,62,85,1,Java,Placed,Product Based
20,Male,1,EEE,B.Tech,7.59,0,87.4,306,6,1,86,66,77,2,Java,Placed,Product Based
23,Male,3,IT,B.Tech,7,0,87.9,122,4,0,93,68,81,0,C++,Placed,Product Based
20,Male,3,EEE,B.Tech,8.64,0,96,247,3,1,100,49,77,1,Python,Placed,Product Based
20,Male,1,AI&DS,B.Tech,7.41,1,87.4,219,2,1,87,76,72,1,C++,Placed,Product Based
23,Male,1,IT,B.Tech,7.03,0,83.7,266,2,0,81,57,79,3,Python,Placed,Product Based
24,Female,3,EEE,B.Tech,6.38,1,76.8,224,7,0,90,55,67,3,C++,Placed,Product Based
20,Male,3,IT,B.Tech,6.72,0,96.4,9,0,0,78,55,58,1,C++,Not Placed,Not Placed
21,Female,2,MECH,B.Tech,8.28,0,78.7,238,2,0,87,51,97,4,Python,Placed,Product Based
21,Male,3,MECH,B.Tech,8.57,1,87.9,215,5,1,100,80,66,0,C++,Placed,Service Based
24,Male,1,AI&DS,B.Tech,7.68,1,75.6,240,0,3,94,57,65,1,Java,Placed,Product Based
22,Male,2,ECE,B.Tech,7.56,1,85.4,314,5,0,95,80,74,0,Python,Placed,Product Based
23,Female,3,EEE,B.Tech,8.53,0,76.9,133,2,1,94,79,73,1,Python,Placed,Product Based
20,Female,1,EEE,B.Tech,7.18,0,72.8,113,3,0,100,64,62,1,Python,Not Placed,Not Placed
23,Female,2,CSE,B.Tech,8.86,0,85.6,356,3,2,90,68,95,3,Python,Placed,Product Based
21,Female,2,IT,B.Tech,6.56,0,85.6,182,3,0,94,62,74,0,Java,Placed,Product Based
24,Female,2,AI&DS,B.Tech,8.37,0,92,225,2,2,94,43,82,1,Java,Placed,Product Based
23,Male,2,IT,B.Tech,7.69,0,91.6,99,0,1,100,42,80,3,Java,Placed,Product Based
21,Female,3,CSE,B.Tech,7.94,0,69.9,219,1,0,95,49,83,1,Java,Placed,Service Based
21,Male,3,MECH,B.Tech,6.7,2,82.1,45,0,0,63,68,40,0,Python,Not Placed,Not Placed
22,Female,3,EEE,B.Tech,7.79,0,85.4,225,1,2,92,58,89,1,Python,Placed,Product Based
22,Male,3,AI&DS,B.Tech,6.98,1,83.3,133,3,0,79,53,35,0,Java,Not Placed,Not Placed
23,Female,3,MECH,B.Tech,9.48,0,85.8,297,3,3,90,60,91,0,C++,Placed,Product Based
20,Female,1,AI&DS,B.Tech,6.55,1,78.5,164,0,0,83,80,67,2,Java,Placed,Service Based
23,Male,3,CSE,B.Tech,8.71,0,65.8,282,4,1,94,52,87,2,Python,Placed,Product Based
21,Female,3,ECE,B.Tech,8.37,0,81.7,216,3,1,97,48,85,0,Python,Placed,Product Based
23,Male,2,EEE,B.Tech,7,0,78.1,264,0,0,79,50,87,0,C++,Placed,Service Based
20,Male,3,AI&DS,B.Tech,7.25,2,77.9,81,1,0,93,64,76,1,C++,Placed,Service Based
23,Female,2,ECE,B.Tech,8.54,0,88.2,220,2,2,92,94,91,0,Python,Placed,Product Based
20,Male,2,AI&DS,B.Tech,7.46,0,73.5,143,4,0,88,60,63,1,Python,Placed,Product Based
20,Female,1,CSE,B.Tech,7.48,0,92.6,87,1,1,92,71,53,0,Python,Placed,Service Based
23,Female,1,AI&DS,B.Tech,8.31,0,80,225,3,0,100,73,100,0,C++,Placed,Product Based
21,Female,1,MECH,B.Tech,7.02,0,73.8,120,0,1,94,64,45,1,Python,Placed,Service Based
21,Female,1,CSE,B.Tech,8.54,0,85.1,247,1,2,86,76,80,2,C++,Placed,Product Based
21,Female,2,AI&DS,B.Tech,8.04,0,86,264,4,1,100,40,83,1,C++,Placed,Product Based
23,Male,1,ECE,B.Tech,7.17,0,73.1,216,2,0,93,66,89,1,Java,Placed,Product Based
23,Female,1,AI&DS,B.Tech,8.1,0,90.4,128,0,1,93,53,53,2,Java,Placed,Product Based
22,Female,2,IT,B.Tech,9.19,0,82.1,325,5,1,91,57,73,2,C++,Placed,Product Based
23,Female,3,CSE,B.Tech,6.56,1,81.9,144,4,0,71,77,67,0,C++,Not Placed,Not Placed
22,Male,3,ECE,B.Tech,8.79,0,72.8,187,0,1,91,77,99,1,Java,Placed,Product Based
24,Male,3,AI&DS,B.Tech,7.39,0,84.1,188,2,1,86,82,68,2,Java,Not Placed,Not Placed
23,Female,3,EEE,B.Tech,10,0,89.8,217,1,3,97,69,59,1,Python,Placed,Product Based
22,Female,2,MECH,B.Tech,8.11,0,69.7,115,0,0,92,47,65,0,Python,Placed,Service Based
23,Female,2,MECH,B.Tech,6.19,0,77.8,89,1,0,85,59,55,0,C++,Not Placed,Not Placed
20,Male,3,IT,B.Tech,7.82,0,88.1,94,1,0,87,80,71,0,C++,Placed,Service Based
24,Female,3,AI&DS,B.Tech,6.41,1,86.7,58,0,0,91,50,70,2,C++,Not Placed,Not Placed
21,Male,1,CSE,B.Tech,9.08,1,86.9,229,0,3,100,47,70,3,Java,Placed,Product Based
23,Male,3,IT,B.Tech,8.7,0,84,376,7,0,91,86,100,0,C++,Placed,Product Based
22,Female,2,AI&DS,B.Tech,8.6,0,86.1,145,6,2,87,58,42,1,C++,Placed,Service Based
21,Female,3,ECE,B.Tech,8.71,0,63,267,5,2,100,80,83,1,C++,Placed,Product Based
20,Female,3,MECH,B.Tech,7.67,0,85,221,0,2,96,63,75,2,Python,Placed,Product Based
24,Male,2,MECH,B.Tech,6.09,0,72.3,91,0,0,81,40,67,0,C++,Placed,Service Based
21,Male,2,CSE,B.Tech,6.93,2,92.4,261,2,0,92,59,76,3,Python,Not Placed,Not Placed
20,Male,1,AI&DS,B.Tech,7.59,1,79.1,221,4,1,96,45,95,3,C++,Placed,Product Based
21,Female,2,MECH,B.Tech,7.65,0,84.2,262,3,1,97,76,92,3,Python,Placed,Product Based
23,Male,3,CSE,B.Tech,7.99,0,95.9,157,2,0,87,70,65,2,Java,Placed,Service Based
20,Male,2,AI&DS,B.Tech,8.4,1,86.2,352,3,1,91,86,92,3,Java,Placed,Product Based
20,Male,1,AI&DS,B.Tech,7.94,1,86.7,122,0,0,99,63,51,0,Java,Placed,Service Based
24,Female,1,MECH,B.Tech,7.91,2,81.9,230,2,2,84,71,74,1,Python,Placed,Product Based
24,Male,1,ECE,B.Tech,8.88,0,71.7,269,5,2,98,48,87,1,Python,Placed,Product Based
20,Female,2,CSE,B.Tech,7.09,0,91.4,281,3,0,94,76,75,0,Python,Placed,Service Based
20,Male,1,AI&DS,B.Tech,9.05,0,79.2,327,6,1,100,70,72,0,Python,Placed,Product Based
21,Male,2,CSE,B.Tech,8.31,0,75.4,317,3,0,95,65,96,0,Python,Placed,Product Based
24,Male,1,EEE,B.Tech,9.15,0,87.6,267,4,2,100,54,93,2,Java,Placed,Product Based
22,Female,1,CSE,B.Tech,8.23,0,76,187,3,1,100,62,78,0,Java,Placed,Product Based
21,Female,1,ECE,B.Tech,6.59,0,74.1,243,4,0,99,88,96,2,Java,Placed,Product Based
24,Female,3,ECE,B.Tech,8.91,0,85.6,107,0,1,100,57,92,2,C++,Placed,Product Based
23,Female,2,IT,B.Tech,7.56,0,77.3,289,3,0,83,71,78,2,Java,Placed,Product Based
20,Male,3,AI&DS,B.Tech,6.68,0,90.9,73,1,0,75,56,52,0,C++,Placed,Service Based
20,Female,3,IT,B.Tech,7.64,0,77.4,209,4,0,82,67,95,0,Python,Placed,Service Based
22,Male,2,AI&DS,B.Tech,7.3,0,86.1,120,2,0,81,65,63,0,C++,Placed,Service Based
24,Male,3,CSE,B.Tech,7.59,0,74.8,150,0,0,88,61,74,0,Python,Placed,Service Based
20,Male,1,ECE,B.Tech,7.67,0,99.6,146,0,0,90,69,97,1,C++,Placed,Service Based
21,Female,1,MECH,B.Tech,8.89,0,97.9,277,5,3,88,70,61,1,C++,Placed,Product Based
23,Female,1,IT,B.Tech,8.29,0,86.6,132,3,0,100,59,59,0,C++,Placed,Service Based
21,Male,1,CSE,B.Tech,8.15,0,88.9,269,4,2,84,73,93,1,C++,Placed,Product Based
21,Female,3,MECH,B.Tech,9.78,0,70.8,434,7,2,100,78,100,4,Java,Placed,Product Based
20,Female,1,CSE,B.Tech,8.4,0,72.5,325,4,0,89,77,83,3,Python,Placed,Product Based
21,Female,1,MECH,B.Tech,7.43,1,87.7,96,1,1,89,56,66,0,Java,Placed,Product Based
21,Male,2,CSE,B.Tech,8.11,0,81,264,3,0,100,65,52,2,Python,Placed,Service Based
24,Male,1,ECE,B.Tech,8.58,0,83.1,271,2,1,96,62,77,0,Java,Placed,Service Based
22,Female,2,ECE,B.Tech,8.71,0,76.6,362,4,2,100,85,97,0,Java,Placed,Product Based
24,Female,2,CSE,B.Tech,7.44,0,91,191,6,1,96,88,79,0,Java,Placed,Product Based
24,Female,1,MECH,B.Tech,7.84,1,87,213,0,0,99,70,69,2,Java,Placed,Product Based
23,Male,2,CSE,B.Tech,8.41,0,83.1,230,3,0,98,63,81,1,C++,Placed,Product Based
23,Female,1,AI&DS,B.Tech,7.73,0,85.8,139,0,0,100,86,81,0,Java,Placed,Service Based
22,Female,3,EEE,B.Tech,6.06,2,87.6,47,0,0,74,62,62,1,Python,Not Placed,Not Placed
23,Male,2,MECH,B.Tech,8.66,2,73.2,270,4,3,100,62,100,0,Java,Not Placed,Not Placed
23,Female,2,EEE,B.Tech,7.83,0,97.7,180,2,0,92,55,57,0,C++,Placed,Product Based
23,Male,2,EEE,B.Tech,8.89,0,85.6,299,4,1,98,69,100,0,Python,Placed,Product Based
24,Female,1,MECH,B.Tech,7.73,0,74.1,227,7,1,98,74,58,0,Python,Placed,Product Based
24,Female,1,MECH,B.Tech,7.27,0,86,204,3,1,97,49,88,2,Python,Placed,Service Based
24,Male,2,CSE,B.Tech,7.28,0,85.2,113,2,0,88,68,43,3,C++,Placed,Service Based
20,Male,1,IT,B.Tech,7.89,0,82.3,212,0,2,100,81,84,0,Python,Placed,Product Based
20,Female,3,ECE,B.Tech,7.3,1,82.3,173,3,0,84,67,82,0,Java,Placed,Service Based
24,Female,2,ECE,B.Tech,8.06,0,79.2,288,7,2,100,58,82,1,Java,Placed,Product Based
21,Female,2,MECH,B.Tech,7.35,1,69.1,165,4,1,81,60,74,0,Java,Placed,Service Based
20,Female,1,EEE,B.Tech,7.7,0,79,162,0,0,81,68,66,0,Java,Placed,Service Based
23,Male,1,AI&DS,B.Tech,7.96,0,83.7,324,4,0,95,68,89,2,Java,Placed,Product Based
23,Male,2,IT,B.Tech,7.24,0,100,46,0,0,88,68,77,0,C++,Placed,Service Based
20,Male,1,CSE,B.Tech,7.15,0,85.2,104,0,1,94,81,80,0,Java,Placed,Service Based
22,Female,3,ECE,B.Tech,8.58,0,85.2,127,0,1,94,69,65,0,Java,Placed,Service Based
22,Female,2,EEE,B.Tech,6.62,1,78.1,15,1,0,86,53,35,0,C++,Placed,Service Based
24,Female,2,CSE,B.Tech,8.37,0,83.9,142,1,2,100,63,55,0,Python,Placed,Product Based
21,Male,1,CSE,B.Tech,8.12,0,80.7,276,1,1,100,59,71,0,Java,Placed,Service Based
22,Male,1,MECH,B.Tech,7.52,0,79.4,228,3,0,94,54,57,0,Java,Placed,Product Based
21,Male,3,CSE,B.Tech,7.71,0,90,171,4,0,93,61,81,0,Java,Placed,Service Based
21,Male,2,CSE,B.Tech,7.52,1,80.7,197,1,2,89,53,51,1,Java,Placed,Service Based
22,Male,1,EEE,B.Tech,7,1,91.9,72,0,2,85,75,73,0,Java,Placed,Service Based
24,Male,1,IT,B.Tech,7.52,0,79.8,252,6,1,88,83,76,2,C++,Placed,Service Based
23,Female,2,CSE,B.Tech,9.33,0,79.2,224,4,2,92,58,82,1,Java,Placed,Product Based
22,Female,2,ECE,B.Tech,8.01,0,86.3,348,4,2,87,54,87,1,C++,Placed,Product Based
23,Male,1,IT,B.Tech,8.43,0,85.1,238,5,1,82,64,75,0,C++,Placed,Product Based
20,Female,2,AI&DS,B.Tech,8.52,0,79.5,252,3,1,92,73,89,0,C++,Placed,Product Based
20,Male,1,MECH,B.Tech,7.42,0,72,104,1,0,85,50,74,0,C++,Placed,Service Based
24,Female,1,IT,B.Tech,8.12,0,75.7,278,3,0,100,61,87,1,Java,Placed,Product Based
20,Female,2,ECE,B.Tech,6.81,0,72.8,86,0,0,79,67,56,1,Python,Not Placed,Not Placed
21,Male,3,AI&DS,B.Tech,9.82,0,87.6,352,7,3,100,62,96,1,Java,Placed,Product Based
21,Male,3,ECE,B.Tech,8.49,1,73.8,206,3,1,90,73,82,1,Java,Placed,Product Based
22,Male,3,ECE,B.Tech,8.11,0,83.4,166,3,0,96,93,78,3,C++,Placed,Service Based
24,Female,2,CSE,B.Tech,6.27,0,93.6,113,3,1,89,67,68,2,Python,Placed,Service Based
22,Male,3,EEE,B.Tech,8.75,0,90.8,367,6,2,86,67,100,2,C++,Placed,Product Based
20,Female,1,ECE,B.Tech,7.63,0,66.2,233,4,1,96,68,71,1,Python,Placed,Product Based
20,Male,1,AI&DS,B.Tech,6.36,0,86.2,88,0,0,91,61,54,0,C++,Placed,Service Based
21,Female,2,EEE,B.Tech,8.89,0,77.3,214,2,1,96,56,61,1,Python,Placed,Product Based
22,Female,2,IT,B.Tech,7.92,1,66.1,186,1,1,90,66,68,0,Python,Placed,Service Based
22,Female,3,MECH,B.Tech,8.55,0,99.8,231,1,1,100,44,76,3,Python,Placed,Service Based
21,Female,2,ECE,B.Tech,7.46,0,74.1,78,2,0,93,54,61,0,Java,Placed,Service Based
24,Female,3,ECE,B.Tech,7.37,1,89.9,250,4,0,100,69,91,3,Java,Placed,Product Based
24,Male,2,IT,B.Tech,7.82,0,85,279,4,1,89,67,75,0,Python,Placed,Product Based
22,Male,3,CSE,B.Tech,7.08,1,81.3,28,0,1,80,59,54,1,C++,Not Placed,Not Placed
20,Male,2,MECH,B.Tech,6.94,0,97.1,126,3,0,93,64,59,0,Python,Placed,Service Based
23,Female,1,AI&DS,B.Tech,8.89,1,75.5,220,0,2,100,58,77,2,Java,Placed,Product Based
20,Male,3,ECE,B.Tech,8.53,1,86.3,173,1,1,87,62,82,0,Java,Placed,Service Based
23,Female,1,ECE,B.Tech,8.72,0,71.5,312,1,0,91,54,92,3,C++,Placed,Service Based
24,Female,1,ECE,B.Tech,7.07,1,93.5,111,0,0,82,72,69,1,C++,Not Placed,Not Placed
20,Male,2,AI&DS,B.Tech,7.09,0,80.1,146,3,1,88,54,62,1,Python,Placed,Service Based
23,Female,2,CSE,B.Tech,8.1,0,80,276,4,2,87,81,63,1,C++,Placed,Product Based
20,Male,1,EEE,B.Tech,7.49,0,90.5,299,3,2,100,57,87,1,C++,Placed,Product Based
24,Male,2,ECE,B.Tech,9.01,0,90.4,254,0,1,95,73,100,0,Java,Placed,Product Based
20,Female,2,MECH,B.Tech,8.45,0,72.2,219,4,3,86,73,69,0,Java,Placed,Product Based
20,Female,2,AI&DS,B.Tech,8.24,1,92.4,183,0,1,97,60,65,1,C++,Not Placed,Not Placed
23,Male,1,AI&DS,B.Tech,7.68,0,94.7,197,2,1,100,58,75,1,C++,Placed,Product Based
22,Male,1,EEE,B.Tech,8.6,0,82.7,315,1,1,94,56,82,2,Java,Placed,Product Based
20,Male,3,EEE,B.Tech,7.35,0,72.9,16,4,0,73,49,56,0,C++,Not Placed,Not Placed
20,Male,2,AI&DS,B.Tech,8.15,0,75.3,180,1,2,89,75,68,0,Java,Placed,Product Based
24,Female,2,MECH,B.Tech,6.67,1,81.2,23,2,0,93,66,58,1,C++,Not Placed,Not Placed
24,Female,2,IT,B.Tech,6.72,0,65.8,153,3,0,93,56,49,0,C++,Not Placed,Not Placed
21,Male,2,ECE,B.Tech,7.67,0,88.8,180,3,0,100,70,78,0,Java,Placed,Product Based
24,Female,2,ECE,B.Tech,7.87,0,78.9,195,2,0,81,62,62,3,Python,Placed,Service Based
20,Male,3,CSE,B.Tech,8.75,1,85.2,277,4,1,89,66,85,1,C++,Placed,Product Based
21,Male,3,IT,B.Tech,7.18,0,84.9,93,0,0,79,75,52,2,Python,Not Placed,Not Placed
21,Female,2,AI&DS,B.Tech,8.82,0,86.3,257,7,1,100,82,87,1,Java,Placed,Product Based
24,Male,1,CSE,B.Tech,7.28,0,77.2,194,1,0,94,55,96,0,Java,Not Placed,Not Placed
21,Female,2,MECH,B.Tech,7.66,0,86.3,152,1,1,92,78,78,0,Python,Placed,Product Based
24,Female,1,CSE,B.Tech,7.17,1,86.8,135,4,0,94,61,54,0,Python,Not Placed,Not Placed
24,Female,2,AI&DS,B.Tech,7.23,0,81.2,117,1,0,76,73,48,0,Java,Placed,Service Based
21,Female,2,EEE,B.Tech,9.12,0,91.5,320,5,1,96,51,92,0,Java,Placed,Product Based
23,Female,2,CSE,B.Tech,7.56,0,90.6,176,0,0,75,56,73,0,C++,Placed,Service Based
20,Female,2,IT,B.Tech,6.51,1,83.7,215,0,0,100,65,70,2,Python,Not Placed,Not Placed
23,Male,2,AI&DS,B.Tech,8.67,0,83,275,3,1,92,66,66,1,Java,Placed,Product Based
21,Female,3,AI&DS,B.Tech,7.55,1,89.5,115,0,0,100,69,68,2,Python,Placed,Service Based
23,Male,1,IT,B.Tech,7.35,0,80.3,217,2,0,96,80,83,3,C++,Placed,Product Based
23,Female,1,MECH,B.Tech,8.31,0,81.4,316,1,1,85,66,78,0,C++,Placed,Product Based
24,Female,1,EEE,B.Tech,8.66,0,88.7,306,1,1,96,73,94,3,C++,Placed,Product Based
20,Female,1,CSE,B.Tech,8.48,1,87.8,190,0,0,100,55,70,0,Python,Not Placed,Not Placed
22,Female,2,CSE,B.Tech,9.15,0,69,430,7,0,94,53,93,3,Java,Placed,Product Based
24,Male,2,AI&DS,B.Tech,6.62,0,82.9,76,1,0,82,65,61,2,Java,Not Placed,Not Placed
24,Female,2,EEE,B.Tech,7.02,1,69.2,159,2,0,100,69,86,2,Java,Not Placed,Not Placed
23,Male,1,EEE,B.Tech,8.88,0,93,427,6,2,100,76,100,4,Java,Placed,Product Based
24,Female,2,AI&DS,B.Tech,5.52,0,88.9,147,4,0,94,46,83,1,C++,Placed,Service Based
21,Male,2,MECH,B.Tech,6.62,1,83.8,127,4,0,81,81,68,0,C++,Not Placed,Not Placed
23,Male,3,AI&DS,B.Tech,7.91,1,80.8,186,2,1,80,69,64,0,Python,Placed,Service Based
23,Male,1,CSE,B.Tech,7.12,0,71.5,217,6,0,68,42,74,1,C++,Placed,Service Based
24,Female,2,CSE,B.Tech,7.63,0,85.3,120,0,1,85,66,56,1,Java,Placed,Product Based
22,Female,2,AI&DS,B.Tech,7.74,1,77.7,221,3,0,85,68,76,0,Python,Placed,Service Based
24,Male,1,MECH,B.Tech,6.97,0,99.3,74,0,0,69,84,44,0,Python,Not Placed,Not Placed
21,Female,2,MECH,B.Tech,8.66,0,89,383,2,2,90,66,100,3,Python,Placed,Product Based
20,Female,2,AI&DS,B.Tech,6.86,1,99.1,183,1,0,85,61,92,0,Java,Placed,Service Based
20,Male,2,MECH,B.Tech,7.02,0,85.2,211,4,1,87,80,65,0,C++,Placed,Service Based
21,Female,2,EEE,B.Tech,8.06,0,91.8,181,4,2,97,65,73,0,C++,Placed,Product Based
24,Male,1,CSE,B.Tech,7.51,0,81.9,135,1,0,87,76,83,0,Java,Placed,Service Based
21,Female,2,IT,B.Tech,6.43,0,67.1,73,2,1,81,76,63,0,Python,Placed,Service Based
22,Female,3,IT,B.Tech,9.43,0,71.4,287,4,2,81,40,69,3,Python,Placed,Product Based
20,Female,1,IT,B.Tech,7.35,0,84.9,303,6,1,82,51,80,1,Python,Placed,Product Based
22,Female,3,ECE,B.Tech,8.24,0,87.2,188,3,0,82,75,86,0,Python,Placed,Product Based
24,Female,3,ECE,B.Tech,7.8,0,83.3,255,4,0,92,52,75,2,Java,Placed,Product Based
20,Male,2,IT,B.Tech,7.83,0,62.6,269,2,1,92,61,89,0,C++,Placed,Product Based
24,Male,1,AI&DS,B.Tech,7.31,1,83.8,204,0,0,90,66,83,2,Python,Placed,Product Based
23,Male,2,MECH,B.Tech,6.81,1,84.6,145,5,1,84,52,61,0,Python,Not Placed,Not Placed
21,Male,3,IT,B.Tech,8,0,75.9,259,4,1,100,76,77,2,C++,Placed,Product Based
22,Male,1,AI&DS,B.Tech,7.2,0,79.8,129,0,0,76,49,59,1,Python,Placed,Service Based
20,Female,1,ECE,B.Tech,7.9,1,83.5,184,2,0,98,68,61,1,Java,Placed,Product Based
24,Female,1,EEE,B.Tech,6.4,1,81.7,123,0,0,67,66,59,1,C++,Placed,Service Based
20,Male,1,AI&DS,B.Tech,7.84,0,73.9,153,3,0,87,69,67,0,Python,Placed,Service Based
21,Female,2,EEE,B.Tech,8.48,1,90,263,5,2,94,47,72,0,Java,Placed,Product Based
24,Female,1,IT,B.Tech,7.47,0,96.9,129,3,1,81,69,95,2,Python,Placed,Product Based
20,Male,3,IT,B.Tech,6.98,0,91.4,185,0,0,93,80,57,0,Python,Placed,Service Based
23,Female,2,EEE,B.Tech,7.81,0,82.2,228,2,2,78,45,89,2,Java,Placed,Product Based
23,Male,1,IT,B.Tech,7.28,1,91.4,265,4,1,90,63,90,0,C++,Placed,Service Based
23,Male,1,MECH,B.Tech,8.54,0,85,219,0,0,98,45,78,0,Java,Placed,Product Based
23,Male,2,IT,B.Tech,9.08,0,76.4,385,4,2,90,66,100,3,C++,Placed,Product Based
23,Male,2,EEE,B.Tech,8.42,0,87.8,246,0,0,92,61,72,1,Python,Placed,Service Based
21,Male,1,IT,B.Tech,7.99,0,85.6,206,3,1,88,66,40,1,Java,Placed,Service Based
21,Female,3,IT,B.Tech,8.48,0,79.2,298,4,2,86,49,94,0,Python,Placed,Product Based
21,Female,3,MECH,B.Tech,7.51,0,79.7,151,4,0,93,59,62,2,Java,Not Placed,Not Placed
21,Female,3,AI&DS,B.Tech,6.51,0,91.2,208,0,0,82,73,76,0,Java,Placed,Service Based
24,Female,3,MECH,B.Tech,8.99,0,73.9,185,5,3,100,55,93,1,Python,Placed,Product Based
22,Male,2,EEE,B.Tech,9.05,0,86.1,469,8,1,89,46,100,2,C++,Placed,Product Based
21,Female,1,ECE,B.Tech,6.82,0,87.5,167,0,1,82,85,46,0,Python,Placed,Service Based
24,Male,3,CSE,B.Tech,6.69,1,84.4,197,1,0,96,72,83,0,C++,Placed,Service Based
20,Female,2,CSE,B.Tech,8.6,0,68,280,4,1,99,62,86,0,Python,Placed,Service Based
21,Female,2,ECE,B.Tech,7.55,0,86.1,217,2,2,88,68,67,3,Java,Placed,Product Based
24,Female,3,CSE,B.Tech,7.96,0,86.4,251,2,3,100,42,84,0,C++,Placed,Product Based
24,Female,3,MECH,B.Tech,7.47,0,83.7,225,2,1,89,49,71,0,C++,Placed,Product Based
24,Male,2,MECH,B.Tech,7.85,1,80.4,129,3,0,96,73,54,2,Python,Not Placed,Not Placed
21,Female,1,MECH,B.Tech,6.7,2,86.9,127,4,0,87,75,69,0,C++,Placed,Service Based
22,Male,3,MECH,B.Tech,7.75,0,76.5,208,5,1,82,56,71,0,Python,Placed,Product Based
22,Female,1,IT,B.Tech,8.02,0,89.3,111,3,1,98,64,70,0,C++,Placed,Product Based
21,Female,2,CSE,B.Tech,9.35,0,81.6,293,4,1,100,76,89,1,Java,Placed,Product Based
20,Female,1,AI&DS,B.Tech,8.48,1,80.4,262,5,1,95,54,100,2,Python,Placed,Product Based
20,Male,1,ECE,B.Tech,7.98,1,69.4,255,2,3,73,72,90,0,Java,Placed,Product Based
20,Female,3,AI&DS,B.Tech,8.67,0,86.1,253,2,2,87,68,94,2,Python,Placed,Product Based
24,Female,3,EEE,B.Tech,7.66,0,75,254,1,0,97,55,85,2,C++,Placed,Product Based
21,Female,3,MECH,B.Tech,6.78,1,84.7,166,0,1,80,90,55,1,Java,Placed,Service Based
20,Female,3,IT,B.Tech,8,1,70.6,292,0,1,90,70,62,0,C++,Placed,Service Based
22,Male,3,MECH,B.Tech,8.39,0,88.6,224,0,0,88,74,66,1,Python,Placed,Service Based
21,Male,2,MECH,B.Tech,9.21,0,72,143,0,2,88,52,93,2,Python,Placed,Product Based
23,Female,3,CSE,B.Tech,7.76,2,78.7,254,6,0,100,69,83,1,C++,Placed,Product Based
23,Female,2,EEE,B.Tech,7.53,0,93.9,168,0,2,92,62,65,1,Python,Placed,Product Based
21,Male,3,CSE,B.Tech,8.07,0,78.6,165,0,1,90,59,84,0,Python,Placed,Service Based
21,Male,3,ECE,B.Tech,7.22,0,92.9,157,2,0,94,67,77,0,Python,Placed,Product Based
21,Female,3,AI&DS,B.Tech,6.71,0,75.4,133,0,0,76,40,66,0,C++,Placed,Service Based
